current_state,previous_state,estimate,margin_of_error,year
AK,LA,210,206.0,2015
AK,MA,449,346.0,2015
AK,MD,444,606.0,2015
AK,ME,17,32.0,2015
AK,MI,955,959.0,2015
AK,MN,1173,1134.0,2015
AK,MO,905,453.0,2015
AK,MS,0,149.0,2015
AK,MT,461,405.0,2015
AK,NC,2078,989.0,2015
AK,ND,71,82.0,2015
AK,NE,233,343.0,2015
AK,NH,338,393.0,2015
AK,NJ,0,149.0,2015
AK,NM,766,744.0,2015
AK,NV,2129,1225.0,2015
AK,NY,1028,974.0,2015
AK,OH,408,322.0,2015
AK,OK,780,563.0,2015
AK,OR,1389,713.0,2015
AK,PA,263,232.0,2015
AK,RI,0,149.0,2015
AK,SC,873,854.0,2015
AK,SD,312,270.0,2015
AK,TN,133,114.0,2015
AK,TX,2196,915.0,2015
AK,UT,337,317.0,2015
AK,VA,521,387.0,2015
AK,VT,53,86.0,2015
AK,WA,3988,1286.0,2015
AK,WI,161,105.0,2015
AK,WV,0,149.0,2015
AK,WY,414,422.0,2015
AL,AK,767,643.0,2015
AL,AR,2329,1394.0,2015
AL,AZ,1865,1053.0,2015
AL,CA,3397,1121.0,2015
AL,CO,1927,1218.0,2015
AL,CT,894,1013.0,2015
AL,DC,521,479.0,2015
AL,DE,77,132.0,2015
AL,FL,15755,2657.0,2015
AL,GA,27433,4763.0,2015
AL,HI,399,364.0,2015
AL,IA,478,421.0,2015
AL,ID,0,192.0,2015
AL,IL,2400,1253.0,2015
AL,IN,1184,546.0,2015
AL,KS,1277,759.0,2015
AL,KY,1365,534.0,2015
AL,LA,1566,823.0,2015
AL,MA,446,296.0,2015
AL,MD,1435,819.0,2015
AL,ME,97,166.0,2015
AL,MI,2540,879.0,2015
AL,MN,193,234.0,2015
AL,MO,1174,794.0,2015
AL,MS,7442,2015.0,2015
AL,MT,120,153.0,2015
AL,NC,3974,1400.0,2015
AL,ND,1162,1248.0,2015
AL,NE,339,391.0,2015
AL,NH,166,272.0,2015
AL,NJ,193,222.0,2015
AL,NM,773,514.0,2015
AL,NV,539,464.0,2015
AL,NY,2061,745.0,2015
AL,OH,1513,788.0,2015
AL,OK,725,515.0,2015
AL,OR,593,453.0,2015
AL,PA,2690,2057.0,2015
AL,RI,43,78.0,2015
AL,SC,1968,1134.0,2015
AL,SD,103,140.0,2015
AL,TN,7206,1863.0,2015
AL,TX,6469,2189.0,2015
AL,UT,362,399.0,2015
AL,VA,4772,2094.0,2015
AL,VT,173,149.0,2015
AL,WA,871,494.0,2015
AL,WI,491,334.0,2015
AL,WV,445,374.0,2015
AL,WY,164,266.0,2015
AR,AK,205,298.0,2015
AR,AL,956,818.0,2015
AR,AZ,1683,990.0,2015
AR,CA,5075,1603.0,2015
AR,CO,2429,1953.0,2015
AR,CT,0,190.0,2015
AR,DC,196,186.0,2015
AR,DE,79,143.0,2015
AR,FL,2641,1029.0,2015
AR,GA,2407,1551.0,2015
AR,HI,45,73.0,2015
AR,IA,589,357.0,2015
AR,ID,214,213.0,2015
AR,IL,2999,1378.0,2015
AR,IN,784,521.0,2015
AR,KS,2036,1334.0,2015
AR,KY,497,457.0,2015
AR,LA,3601,1494.0,2015
AR,MA,521,513.0,2015
AR,MD,70,80.0,2015
AR,ME,0,190.0,2015
AR,MI,1922,1542.0,2015
AR,MN,114,141.0,2015
AR,MO,6367,1828.0,2015
AR,MS,3415,1178.0,2015
AR,MT,1058,918.0,2015
AR,NC,2006,1071.0,2015
AR,ND,143,160.0,2015
AR,NE,337,407.0,2015
AR,NH,0,190.0,2015
AR,NJ,122,157.0,2015
AR,NM,645,459.0,2015
AR,NV,292,275.0,2015
AR,NY,395,413.0,2015
AR,OH,777,760.0,2015
AR,OK,7505,2672.0,2015
AR,OR,34,43.0,2015
AR,PA,358,300.0,2015
AR,RI,0,190.0,2015
AR,SC,311,352.0,2015
AR,SD,146,177.0,2015
AR,TN,6033,2819.0,2015
AR,TX,17708,2713.0,2015
AR,UT,445,461.0,2015
AR,VA,2355,1818.0,2015
AR,VT,36,75.0,2015
AR,WA,313,294.0,2015
AR,WI,1312,1055.0,2015
AR,WV,143,155.0,2015
AR,WY,275,251.0,2015
AZ,AK,2519,1281.0,2015
AZ,AL,607,504.0,2015
AZ,AR,553,323.0,2015
AZ,CA,54646,6120.0,2015
AZ,CO,11039,2566.0,2015
AZ,CT,2417,1098.0,2015
AZ,DC,330,306.0,2015
AZ,DE,927,833.0,2015
AZ,FL,7833,2560.0,2015
AZ,GA,3671,1286.0,2015
AZ,HI,2069,842.0,2015
AZ,IA,3963,1243.0,2015
AZ,ID,2835,1280.0,2015
AZ,IL,11017,2344.0,2015
AZ,IN,4087,1875.0,2015
AZ,KS,2625,2099.0,2015
AZ,KY,3599,1415.0,2015
AZ,LA,1801,1008.0,2015
AZ,MA,3030,1602.0,2015
AZ,MD,2105,963.0,2015
AZ,ME,780,584.0,2015
AZ,MI,9069,2478.0,2015
AZ,MN,8499,2397.0,2015
AZ,MO,4069,1439.0,2015
AZ,MS,544,485.0,2015
AZ,MT,1798,918.0,2015
AZ,NC,5323,2232.0,2015
AZ,ND,1150,968.0,2015
AZ,NE,986,512.0,2015
AZ,NH,445,729.0,2015
AZ,NJ,2782,1200.0,2015
AZ,NM,8030,1919.0,2015
AZ,NV,7153,2481.0,2015
AZ,NY,5564,1315.0,2015
AZ,OH,5147,2245.0,2015
AZ,OK,3906,1898.0,2015
AZ,OR,7163,1826.0,2015
AZ,PA,3910,1339.0,2015
AZ,RI,298,334.0,2015
AZ,SC,842,539.0,2015
AZ,SD,1582,709.0,2015
AZ,TN,3253,1468.0,2015
AZ,TX,13025,2104.0,2015
AZ,UT,10165,3321.0,2015
AZ,VA,3801,1466.0,2015
AZ,VT,406,425.0,2015
AZ,WA,14183,3309.0,2015
AZ,WI,5262,1630.0,2015
AZ,WV,0,201.0,2015
AZ,WY,2473,1694.0,2015
CA,AK,6022,2203.0,2015
CA,AL,5273,1963.0,2015
CA,AR,2867,1212.0,2015
CA,AZ,34204,4975.0,2015
CA,CO,21157,3124.0,2015
CA,CT,6205,1807.0,2015
CA,DC,3908,1018.0,2015
CA,DE,1118,602.0,2015
CA,FL,25638,3787.0,2015
CA,GA,11630,2207.0,2015
CA,HI,10475,1968.0,2015
CA,IA,1394,603.0,2015
CA,ID,5840,1777.0,2015
CA,IL,26189,3892.0,2015
CA,IN,8650,3545.0,2015
CA,KS,3943,1290.0,2015
CA,KY,3781,1513.0,2015
CA,LA,6324,1425.0,2015
CA,MA,12628,2708.0,2015
CA,MD,9981,2206.0,2015
CA,ME,1745,1248.0,2015
CA,MI,8852,2150.0,2015
CA,MN,4887,1144.0,2015
CA,MO,6465,1991.0,2015
CA,MS,2539,1501.0,2015
CA,MT,2017,938.0,2015
CA,NC,12463,3023.0,2015
CA,ND,1035,555.0,2015
CA,NE,3282,1586.0,2015
CA,NH,1859,1159.0,2015
CA,NJ,12890,3279.0,2015
CA,NM,5239,2602.0,2015
CA,NV,25332,4234.0,2015
CA,NY,36896,4558.0,2015
CA,OH,12836,2831.0,2015
CA,OK,8350,2743.0,2015
CA,OR,20838,3311.0,2015
CA,PA,13595,2972.0,2015
CA,RI,2179,1037.0,2015
CA,SC,6301,1621.0,2015
CA,SD,610,389.0,2015
CA,TN,8781,2577.0,2015
CA,TX,41713,4725.0,2015
CA,UT,8814,1962.0,2015
CA,VA,15009,2445.0,2015
CA,VT,766,574.0,2015
CA,WA,33131,4712.0,2015
CA,WI,6741,1729.0,2015
CA,WV,413,293.0,2015
CA,WY,1672,666.0,2015
CO,AK,1653,1107.0,2015
CO,AL,2392,1368.0,2015
CO,AR,1527,974.0,2015
CO,AZ,10254,2666.0,2015
CO,CA,29029,4371.0,2015
CO,CT,2253,1236.0,2015
CO,DC,1132,697.0,2015
CO,DE,77,123.0,2015
CO,FL,12623,2350.0,2015
CO,GA,4644,1398.0,2015
CO,HI,4277,2037.0,2015
CO,IA,2718,1171.0,2015
CO,ID,1692,984.0,2015
CO,IL,11398,3052.0,2015
CO,IN,1982,927.0,2015
CO,KS,6294,1725.0,2015
CO,KY,1678,884.0,2015
CO,LA,3007,1366.0,2015
CO,MA,2378,923.0,2015
CO,MD,2286,1007.0,2015
CO,ME,185,220.0,2015
CO,MI,3739,1208.0,2015
CO,MN,5443,2697.0,2015
CO,MO,6798,2208.0,2015
CO,MS,881,862.0,2015
CO,MT,910,485.0,2015
CO,NC,3489,1085.0,2015
CO,ND,1388,1191.0,2015
CO,NE,4201,1397.0,2015
CO,NH,583,426.0,2015
CO,NJ,3227,1225.0,2015
CO,NM,6393,1878.0,2015
CO,NV,3723,1305.0,2015
CO,NY,5748,1547.0,2015
CO,OH,3263,988.0,2015
CO,OK,3072,1103.0,2015
CO,OR,4836,1551.0,2015
CO,PA,4870,1788.0,2015
CO,RI,43,68.0,2015
CO,SC,2410,1155.0,2015
CO,SD,732,339.0,2015
CO,TN,2314,1086.0,2015
CO,TX,25268,3451.0,2015
CO,UT,4064,1354.0,2015
CO,VA,7686,3039.0,2015
CO,VT,1094,801.0,2015
CO,WA,7368,2333.0,2015
CO,WI,5916,2214.0,2015
CO,WV,1232,1512.0,2015
CO,WY,3275,1427.0,2015
CT,AK,68,112.0,2015
CT,AL,163,129.0,2015
CT,AR,0,198.0,2015
CT,AZ,187,191.0,2015
CT,CA,4240,1220.0,2015
CT,CO,467,357.0,2015
CT,DC,379,245.0,2015
CT,DE,344,390.0,2015
CT,FL,6122,1648.0,2015
CT,GA,1268,790.0,2015
CT,HI,429,291.0,2015
CT,IA,362,411.0,2015
CT,ID,51,86.0,2015
CT,IL,1696,711.0,2015
CT,IN,777,570.0,2015
CT,KS,135,176.0,2015
CT,KY,30,51.0,2015
CT,LA,139,135.0,2015
CT,MA,9498,1742.0,2015
CT,MD,917,578.0,2015
CT,ME,939,614.0,2015
CT,MI,467,373.0,2015
CT,MN,548,412.0,2015
CT,MO,638,512.0,2015
CT,MS,84,104.0,2015
CT,MT,0,198.0,2015
CT,NC,1394,726.0,2015
CT,ND,95,157.0,2015
CT,NE,0,198.0,2015
CT,NH,1202,519.0,2015
CT,NJ,3688,1318.0,2015
CT,NM,725,715.0,2015
CT,NV,127,201.0,2015
CT,NY,23820,3787.0,2015
CT,OH,1836,1063.0,2015
CT,OK,265,207.0,2015
CT,OR,290,233.0,2015
CT,PA,2348,913.0,2015
CT,RI,3035,1415.0,2015
CT,SC,926,597.0,2015
CT,SD,362,440.0,2015
CT,TN,237,172.0,2015
CT,TX,2519,1283.0,2015
CT,UT,95,144.0,2015
CT,VA,2301,1491.0,2015
CT,VT,262,215.0,2015
CT,WA,1236,677.0,2015
CT,WI,223,230.0,2015
CT,WV,63,137.0,2015
CT,WY,0,198.0,2015
DC,AK,235,257.0,2015
DC,AL,359,302.0,2015
DC,AR,203,200.0,2015
DC,AZ,367,293.0,2015
DC,CA,4119,1258.0,2015
DC,CO,433,360.0,2015
DC,CT,1292,648.0,2015
DC,DE,252,251.0,2015
DC,FL,2731,936.0,2015
DC,GA,1013,533.0,2015
DC,HI,52,122.0,2015
DC,IA,135,169.0,2015
DC,ID,5,11.0,2015
DC,IL,785,357.0,2015
DC,IN,748,460.0,2015
DC,KS,33,77.0,2015
DC,KY,275,252.0,2015
DC,LA,392,388.0,2015
DC,MA,2876,1070.0,2015
DC,MD,14726,2234.0,2015
DC,ME,258,208.0,2015
DC,MI,1308,539.0,2015
DC,MN,545,495.0,2015
DC,MO,141,139.0,2015
DC,MS,338,211.0,2015
DC,MT,0,200.0,2015
DC,NC,1501,695.0,2015
DC,ND,0,200.0,2015
DC,NE,674,423.0,2015
DC,NH,47,59.0,2015
DC,NJ,1804,800.0,2015
DC,NM,40,68.0,2015
DC,NV,68,92.0,2015
DC,NY,5133,1205.0,2015
DC,OH,1027,713.0,2015
DC,OK,150,204.0,2015
DC,OR,157,211.0,2015
DC,PA,1999,637.0,2015
DC,RI,234,208.0,2015
DC,SC,1806,1518.0,2015
DC,SD,9,21.0,2015
DC,TN,873,430.0,2015
DC,TX,1314,584.0,2015
DC,UT,177,187.0,2015
DC,VA,8028,1715.0,2015
DC,VT,117,143.0,2015
DC,WA,134,164.0,2015
DC,WI,514,421.0,2015
DC,WV,478,432.0,2015
DC,WY,0,200.0,2015
DE,AK,344,370.0,2015
DE,AL,76,136.0,2015
DE,AR,0,190.0,2015
DE,AZ,282,318.0,2015
DE,CA,725,586.0,2015
DE,CO,192,316.0,2015
DE,CT,508,308.0,2015
DE,DC,279,221.0,2015
DE,FL,883,456.0,2015
DE,GA,327,409.0,2015
DE,HI,0,190.0,2015
DE,IA,124,202.0,2015
DE,ID,0,190.0,2015
DE,IL,632,754.0,2015
DE,IN,207,235.0,2015
DE,KS,154,254.0,2015
DE,KY,75,119.0,2015
DE,LA,0,190.0,2015
DE,MA,1161,938.0,2015
DE,MD,6749,1688.0,2015
DE,ME,376,488.0,2015
DE,MI,162,192.0,2015
DE,MN,81,137.0,2015
DE,MO,82,159.0,2015
DE,MS,26,58.0,2015
DE,MT,0,190.0,2015
DE,NC,1504,1168.0,2015
DE,ND,423,694.0,2015
DE,NE,0,190.0,2015
DE,NH,47,73.0,2015
DE,NJ,4345,1246.0,2015
DE,NM,846,1186.0,2015
DE,NV,0,190.0,2015
DE,NY,4759,1436.0,2015
DE,OH,92,166.0,2015
DE,OK,54,91.0,2015
DE,OR,90,116.0,2015
DE,PA,13965,3191.0,2015
DE,RI,0,190.0,2015
DE,SC,659,647.0,2015
DE,SD,0,190.0,2015
DE,TN,82,119.0,2015
DE,TX,1423,939.0,2015
DE,UT,32,53.0,2015
DE,VA,2112,1826.0,2015
DE,VT,78,112.0,2015
DE,WA,420,596.0,2015
DE,WI,0,190.0,2015
DE,WV,119,204.0,2015
DE,WY,0,190.0,2015
FL,AK,1553,1395.0,2015
FL,AL,15449,3737.0,2015
FL,AR,6850,3104.0,2015
FL,AZ,7168,1949.0,2015
FL,CA,21217,3130.0,2015
FL,CO,9206,2120.0,2015
FL,CT,14887,2402.0,2015
FL,DC,1512,892.0,2015
FL,DE,1685,946.0,2015
FL,GA,38654,4969.0,2015
FL,HI,2978,1527.0,2015
FL,IA,3142,1031.0,2015
FL,ID,846,576.0,2015
FL,IL,26406,5024.0,2015
FL,IN,13396,2729.0,2015
FL,KS,3648,1682.0,2015
FL,KY,10036,2738.0,2015
FL,LA,6560,3205.0,2015
FL,MA,16651,2624.0,2015
FL,MD,16449,3351.0,2015
FL,ME,5178,1920.0,2015
FL,MI,26138,4616.0,2015
FL,MN,5433,1621.0,2015
FL,MO,10480,2549.0,2015
FL,MS,5415,2262.0,2015
FL,MT,1150,1100.0,2015
FL,NC,24003,3844.0,2015
FL,ND,1363,770.0,2015
FL,NE,1706,1131.0,2015
FL,NH,5175,1551.0,2015
FL,NJ,29390,4546.0,2015
FL,NM,3762,1525.0,2015
FL,NV,6008,2573.0,2015
FL,NY,69289,8181.0,2015
FL,OH,27403,3742.0,2015
FL,OK,2710,1292.0,2015
FL,OR,1568,1346.0,2015
FL,PA,28826,4924.0,2015
FL,RI,2523,1026.0,2015
FL,SC,13949,3220.0,2015
FL,SD,1400,1054.0,2015
FL,TN,19864,5112.0,2015
FL,TX,29706,4860.0,2015
FL,UT,1932,984.0,2015
FL,VA,23377,4315.0,2015
FL,VT,1480,663.0,2015
FL,WA,3819,1819.0,2015
FL,WI,9195,3179.0,2015
FL,WV,3479,1574.0,2015
FL,WY,924,867.0,2015
GA,AK,669,572.0,2015
GA,AL,16372,3924.0,2015
GA,AR,1668,760.0,2015
GA,AZ,1713,803.0,2015
GA,CA,15675,5111.0,2015
GA,CO,4456,1590.0,2015
GA,CT,1995,1109.0,2015
GA,DC,652,540.0,2015
GA,DE,205,142.0,2015
GA,FL,47286,6915.0,2015
GA,HI,995,604.0,2015
GA,IA,908,628.0,2015
GA,ID,230,269.0,2015
GA,IL,9960,3269.0,2015
GA,IN,5212,2456.0,2015
GA,KS,2614,1386.0,2015
GA,KY,5313,1849.0,2015
GA,LA,3277,1425.0,2015
GA,MA,2496,1782.0,2015
GA,MD,4328,1352.0,2015
GA,ME,735,557.0,2015
GA,MI,5744,1604.0,2015
GA,MN,3078,2374.0,2015
GA,MO,4897,2184.0,2015
GA,MS,4395,2358.0,2015
GA,MT,185,186.0,2015
GA,NC,16095,4190.0,2015
GA,ND,0,214.0,2015
GA,NE,1010,852.0,2015
GA,NH,649,288.0,2015
GA,NJ,7403,2372.0,2015
GA,NM,1122,674.0,2015
GA,NV,2526,1884.0,2015
GA,NY,14853,3543.0,2015
GA,OH,7840,2242.0,2015
GA,OK,1543,844.0,2015
GA,OR,1528,1366.0,2015
GA,PA,6493,2666.0,2015
GA,RI,205,281.0,2015
GA,SC,17395,4078.0,2015
GA,SD,0,214.0,2015
GA,TN,18087,4532.0,2015
GA,TX,16078,3510.0,2015
GA,UT,1523,1233.0,2015
GA,VA,15852,5993.0,2015
GA,VT,157,251.0,2015
GA,WA,2377,1200.0,2015
GA,WI,3352,1903.0,2015
GA,WV,1300,818.0,2015
GA,WY,879,1332.0,2015
HI,AK,164,247.0,2015
HI,AL,240,269.0,2015
HI,AR,194,234.0,2015
HI,AZ,2701,1480.0,2015
HI,CA,10952,2608.0,2015
HI,CO,1618,760.0,2015
HI,CT,781,640.0,2015
HI,DC,159,267.0,2015
HI,DE,0,182.0,2015
HI,FL,2013,841.0,2015
HI,GA,1231,708.0,2015
HI,IA,308,282.0,2015
HI,ID,359,364.0,2015
HI,IL,1936,792.0,2015
HI,IN,471,483.0,2015
HI,KS,917,721.0,2015
HI,KY,1108,662.0,2015
HI,LA,455,495.0,2015
HI,MA,601,469.0,2015
HI,MD,654,450.0,2015
HI,ME,255,391.0,2015
HI,MI,834,547.0,2015
HI,MN,733,540.0,2015
HI,MO,633,507.0,2015
HI,MS,164,248.0,2015
HI,MT,98,129.0,2015
HI,NC,2486,1345.0,2015
HI,ND,0,182.0,2015
HI,NE,191,213.0,2015
HI,NH,80,141.0,2015
HI,NJ,524,427.0,2015
HI,NM,115,127.0,2015
HI,NV,1193,624.0,2015
HI,NY,2191,1044.0,2015
HI,OH,539,440.0,2015
HI,OK,1041,693.0,2015
HI,OR,2244,859.0,2015
HI,PA,981,594.0,2015
HI,RI,429,357.0,2015
HI,SC,1214,815.0,2015
HI,SD,0,182.0,2015
HI,TN,331,285.0,2015
HI,TX,2031,908.0,2015
HI,UT,1707,1591.0,2015
HI,VA,3402,1574.0,2015
HI,VT,0,182.0,2015
HI,WA,3176,1025.0,2015
HI,WI,158,186.0,2015
HI,WV,130,211.0,2015
HI,WY,0,182.0,2015
IA,AK,734,623.0,2015
IA,AL,285,188.0,2015
IA,AR,1926,1343.0,2015
IA,AZ,3069,1735.0,2015
IA,CA,2899,895.0,2015
IA,CO,2158,758.0,2015
IA,CT,173,152.0,2015
IA,DC,112,199.0,2015
IA,DE,0,155.0,2015
IA,FL,3498,3104.0,2015
IA,GA,1449,733.0,2015
IA,HI,360,348.0,2015
IA,ID,665,470.0,2015
IA,IL,19702,2603.0,2015
IA,IN,1564,818.0,2015
IA,KS,1090,591.0,2015
IA,KY,194,184.0,2015
IA,LA,604,293.0,2015
IA,MA,487,647.0,2015
IA,MD,287,224.0,2015
IA,ME,137,167.0,2015
IA,MI,730,434.0,2015
IA,MN,8401,1581.0,2015
IA,MO,4932,1401.0,2015
IA,MS,433,262.0,2015
IA,MT,123,111.0,2015
IA,NC,852,613.0,2015
IA,ND,287,289.0,2015
IA,NE,7216,1852.0,2015
IA,NH,269,284.0,2015
IA,NJ,698,480.0,2015
IA,NM,403,364.0,2015
IA,NV,659,604.0,2015
IA,NY,295,196.0,2015
IA,OH,2013,986.0,2015
IA,OK,1391,1126.0,2015
IA,OR,605,391.0,2015
IA,PA,154,165.0,2015
IA,RI,95,118.0,2015
IA,SC,875,829.0,2015
IA,SD,1535,579.0,2015
IA,TN,1747,1091.0,2015
IA,TX,4325,1485.0,2015
IA,UT,77,72.0,2015
IA,VA,834,454.0,2015
IA,VT,95,133.0,2015
IA,WA,2086,1350.0,2015
IA,WI,3140,1064.0,2015
IA,WV,45,56.0,2015
IA,WY,229,180.0,2015
ID,AK,1061,459.0,2015
ID,AL,564,472.0,2015
ID,AR,1441,2052.0,2015
ID,AZ,3152,1450.0,2015
ID,CA,18928,3670.0,2015
ID,CO,3659,2412.0,2015
ID,CT,127,148.0,2015
ID,DC,0,193.0,2015
ID,DE,0,193.0,2015
ID,FL,1864,978.0,2015
ID,GA,1079,1136.0,2015
ID,HI,0,193.0,2015
ID,IA,120,116.0,2015
ID,IL,857,485.0,2015
ID,IN,147,137.0,2015
ID,KS,1201,889.0,2015
ID,KY,792,864.0,2015
ID,LA,240,252.0,2015
ID,MA,457,324.0,2015
ID,MD,170,81.0,2015
ID,ME,128,213.0,2015
ID,MI,100,133.0,2015
ID,MN,533,419.0,2015
ID,MO,1864,1710.0,2015
ID,MS,0,193.0,2015
ID,MT,1466,650.0,2015
ID,NC,226,179.0,2015
ID,ND,833,696.0,2015
ID,NE,0,193.0,2015
ID,NH,119,190.0,2015
ID,NJ,27,27.0,2015
ID,NM,391,346.0,2015
ID,NV,1891,788.0,2015
ID,NY,1003,846.0,2015
ID,OH,563,405.0,2015
ID,OK,567,864.0,2015
ID,OR,7295,2489.0,2015
ID,PA,217,180.0,2015
ID,RI,0,193.0,2015
ID,SC,196,158.0,2015
ID,SD,152,200.0,2015
ID,TN,419,308.0,2015
ID,TX,2959,1058.0,2015
ID,UT,6625,1633.0,2015
ID,VA,689,494.0,2015
ID,VT,343,342.0,2015
ID,WA,6499,2070.0,2015
ID,WI,122,162.0,2015
ID,WV,441,481.0,2015
ID,WY,2282,1169.0,2015
IL,AK,350,380.0,2015
IL,AL,1853,763.0,2015
IL,AR,1452,928.0,2015
IL,AZ,6776,1700.0,2015
IL,CA,18953,2204.0,2015
IL,CO,3998,1098.0,2015
IL,CT,1473,691.0,2015
IL,DC,1050,708.0,2015
IL,DE,171,171.0,2015
IL,FL,11428,2136.0,2015
IL,GA,5581,1420.0,2015
IL,HI,1697,1245.0,2015
IL,IA,9969,1965.0,2015
IL,ID,474,434.0,2015
IL,IN,14473,2641.0,2015
IL,KS,1267,913.0,2015
IL,KY,2654,995.0,2015
IL,LA,2022,1320.0,2015
IL,MA,3460,1060.0,2015
IL,MD,2549,813.0,2015
IL,ME,563,457.0,2015
IL,MI,11936,2521.0,2015
IL,MN,4832,1498.0,2015
IL,MO,15395,2923.0,2015
IL,MS,2503,1090.0,2015
IL,MT,636,406.0,2015
IL,NC,4458,1263.0,2015
IL,ND,418,296.0,2015
IL,NE,1791,990.0,2015
IL,NH,170,197.0,2015
IL,NJ,3259,1382.0,2015
IL,NM,757,522.0,2015
IL,NV,2266,1051.0,2015
IL,NY,6923,1929.0,2015
IL,OH,10281,2608.0,2015
IL,OK,2549,1138.0,2015
IL,OR,1838,877.0,2015
IL,PA,4810,1579.0,2015
IL,RI,438,488.0,2015
IL,SC,1805,1398.0,2015
IL,SD,295,286.0,2015
IL,TN,5566,2146.0,2015
IL,TX,11719,2841.0,2015
IL,UT,607,492.0,2015
IL,VA,5804,1499.0,2015
IL,VT,302,243.0,2015
IL,WA,3377,1242.0,2015
IL,WI,11785,2499.0,2015
IL,WV,808,572.0,2015
IL,WY,287,322.0,2015
IN,AK,0,189.0,2015
IN,AL,2130,946.0,2015
IN,AR,640,492.0,2015
IN,AZ,2871,1205.0,2015
IN,CA,6407,1699.0,2015
IN,CO,2271,1046.0,2015
IN,CT,681,461.0,2015
IN,DC,71,106.0,2015
IN,DE,105,123.0,2015
IN,FL,7523,1864.0,2015
IN,GA,3710,1319.0,2015
IN,HI,405,492.0,2015
IN,IA,514,409.0,2015
IN,ID,1176,874.0,2015
IN,IL,34221,4574.0,2015
IN,KS,1037,599.0,2015
IN,KY,13386,3039.0,2015
IN,LA,968,713.0,2015
IN,MA,1172,932.0,2015
IN,MD,811,496.0,2015
IN,ME,698,728.0,2015
IN,MI,11465,2827.0,2015
IN,MN,1620,963.0,2015
IN,MO,3176,1240.0,2015
IN,MS,646,434.0,2015
IN,MT,970,1155.0,2015
IN,NC,2802,1320.0,2015
IN,ND,887,1030.0,2015
IN,NE,874,955.0,2015
IN,NH,116,184.0,2015
IN,NJ,2120,1348.0,2015
IN,NM,802,656.0,2015
IN,NV,2359,2401.0,2015
IN,NY,3175,1204.0,2015
IN,OH,12940,2800.0,2015
IN,OK,1244,808.0,2015
IN,OR,100,166.0,2015
IN,PA,2827,1488.0,2015
IN,RI,166,286.0,2015
IN,SC,577,388.0,2015
IN,SD,130,162.0,2015
IN,TN,3491,1293.0,2015
IN,TX,5878,1935.0,2015
IN,UT,709,558.0,2015
IN,VA,2886,1219.0,2015
IN,VT,168,181.0,2015
IN,WA,1210,727.0,2015
IN,WI,3193,1498.0,2015
IN,WV,29,57.0,2015
IN,WY,172,247.0,2015
KS,AK,201,214.0,2015
KS,AL,717,468.0,2015
KS,AR,1504,722.0,2015
KS,AZ,2079,1028.0,2015
KS,CA,6137,2040.0,2015
KS,CO,5327,1480.0,2015
KS,CT,436,406.0,2015
KS,DC,125,203.0,2015
KS,DE,340,481.0,2015
KS,FL,3364,1317.0,2015
KS,GA,2002,974.0,2015
KS,HI,457,392.0,2015
KS,IA,2970,1601.0,2015
KS,ID,76,98.0,2015
KS,IL,2870,946.0,2015
KS,IN,1470,1083.0,2015
KS,KY,1612,862.0,2015
KS,LA,458,335.0,2015
KS,MA,621,713.0,2015
KS,MD,815,665.0,2015
KS,ME,145,183.0,2015
KS,MI,2205,2241.0,2015
KS,MN,729,606.0,2015
KS,MO,21840,3292.0,2015
KS,MS,20,36.0,2015
KS,MT,6,11.0,2015
KS,NC,1982,970.0,2015
KS,ND,7,14.0,2015
KS,NE,3138,1491.0,2015
KS,NH,189,266.0,2015
KS,NJ,759,656.0,2015
KS,NM,1425,859.0,2015
KS,NV,460,627.0,2015
KS,NY,1665,1078.0,2015
KS,OH,1085,672.0,2015
KS,OK,4626,1299.0,2015
KS,OR,673,406.0,2015
KS,PA,1412,753.0,2015
KS,RI,0,168.0,2015
KS,SC,683,548.0,2015
KS,SD,95,153.0,2015
KS,TN,1928,858.0,2015
KS,TX,7577,2424.0,2015
KS,UT,1767,1260.0,2015
KS,VA,1053,558.0,2015
KS,VT,0,168.0,2015
KS,WA,1548,939.0,2015
KS,WI,189,156.0,2015
KS,WV,160,262.0,2015
KS,WY,393,365.0,2015
KY,AK,237,191.0,2015
KY,AL,1463,712.0,2015
KY,AR,516,404.0,2015
KY,AZ,772,571.0,2015
KY,CA,4828,1810.0,2015
KY,CO,1510,566.0,2015
KY,CT,371,286.0,2015
KY,DC,211,207.0,2015
KY,DE,391,571.0,2015
KY,FL,7031,2050.0,2015
KY,GA,4830,1949.0,2015
KY,HI,373,448.0,2015
KY,IA,750,333.0,2015
KY,ID,0,187.0,2015
KY,IL,4776,1267.0,2015
KY,IN,9982,1892.0,2015
KY,KS,1976,1178.0,2015
KY,LA,280,337.0,2015
KY,MA,1197,844.0,2015
KY,MD,2040,1283.0,2015
KY,ME,477,431.0,2015
KY,MI,2617,966.0,2015
KY,MN,509,382.0,2015
KY,MO,1731,836.0,2015
KY,MS,528,319.0,2015
KY,MT,0,187.0,2015
KY,NC,3622,1199.0,2015
KY,ND,49,67.0,2015
KY,NE,894,771.0,2015
KY,NH,22,87.0,2015
KY,NJ,273,254.0,2015
KY,NM,463,456.0,2015
KY,NV,404,399.0,2015
KY,NY,3383,1482.0,2015
KY,OH,14779,2717.0,2015
KY,OK,786,1080.0,2015
KY,OR,1143,812.0,2015
KY,PA,3135,1294.0,2015
KY,RI,0,187.0,2015
